Response ID,Date submitted,Last page,Start language,Seed,"In addition to analyzing your data in an anonymous form, can we also share your answers (in an anonymous form) in a publicly available dataset?  By choosing ""Yes"", your answers and efforts will also serve other researchers and the public. ","In your opinion, what are the features (characteristics) of a high-quality unit test?  [A high-quality unit test should be/have ... ]","In your opinion, what are the features (characteristics) of a high-quality unit test?  []","In your opinion, what are the features (characteristics) of a high-quality unit test?  [].1","In your opinion, what are the features (characteristics) of a high-quality unit test?  [].2","In your opinion, what are the features (characteristics) of a high-quality unit test?  [].3","In your opinion, what are the features (characteristics) of a high-quality unit test?  [].4",How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ001}],How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ002}],How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ003}],How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ004}],How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ005}],How important is each feature you named to determine that a unit test is high-quality?  [{factors_SQ006}],"You mentioned the feature {factors_SQ001}, do you measure this feature in the software project you work on the most? ",How do you measure feature {factors_SQ001} in that software project?,"You mentioned the feature {factors_SQ002}, do you measure this feature in the software project you work on the most? ",How do you measure feature {factors_SQ002} in that software project? ,"You mentioned the feature {factors_SQ003}, do you measure this feature in the software project you work on the most?",How do you measure feature {factors_SQ003} in that software project?,"You mentioned the feature {factors_SQ004}, do you measure this feature in the software project you work on the most?",How do you measure feature {factors_SQ004} in that software project?,"You mentioned the feature {factors_SQ005}, do you measure this feature in the software project you work on the most?",How do you measure feature {factors_SQ005} in that software project?,"You mentioned the feature {factors_SQ006}, do you measure this feature in the software project you work on the most?",How do you measure feature {factors_SQ006} in that software project?,"So far, you have named the features that define a high-quality unit test. In the last part of this survey, we ask you to consider those features to rate unit tests.  You will be presented with three randomly chosen unit tests and will be asked to rate the quality of the given unit test (1) overall and (2) with respect to the features you previously mentioned.     The following 3 pages are structured as follows:  You will be presented two code snippets per page: On the left side a unit test, and on the right side the corresponding class under test, which may help you in your judgement. Additionally, you will also be given test metrics such as mutation and line coverage below the code snippets. To rate the test cases, you will see two matrices on the bottom of the page: One to rate the overall quality of the given unit test, and one for the rating according to the features you named before.     All the code snippets used in this survey are from the Java open source project apache/commons-lang. ","{sum(R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}],Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}],Rating 1,"{sum(R1.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].1,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].1,Rating 2,"{sum(R1.relevanceStatus, R2.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].2,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].2,Rating 3,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus,R8.relevanceStatus,R9.relevanceStatus,R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].3,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].3,Rating 4,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].4,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].4,Rating 5,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].5,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].5,Rating 6,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].6,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].6,Rating 7,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R9.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].7,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].7,Rating 8,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R10.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].8,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].8,Rating 9,"{sum(R1.relevanceStatus, R2.relevanceStatus, R3.relevanceStatus, R4.relevanceStatus, R5.relevanceStatus, R6.relevanceStatus, R7.relevanceStatus, R8.relevanceStatus, R9.relevanceStatus)}",Rate the overall quality of this unit test: [I rate the overall quality of this unit test as ...].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ001.shown}].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ002.shown}].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ003.shown}].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ004.shown}].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ005.shown}].9,Rate the quality of this unit test according to the features you mentioned:  [{factors_SQ006.shown}].9,Rating 10,"Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test code is readable]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test code is maintainable]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test has correct input-output pairs]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test is able to find faults]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test is not flaky*]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test has good code design]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The unit test withstands in the long run]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [Parts of the unit test are reusable]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test code has low complexity]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test code has good mutation coverage]","Listed below are the features that developers who we interviewed mentioned as relevant for high-quality unit tests.  In your opinion, how important is each of the following features to determine that a unit test is high-quality?  (Apologies if you previously named any of the features listed below)  [The test code has short execution time]",Gender: What is your gender?,Education: What is the highest degree or level of school you have completed? ,Education: What is the highest degree or level of school you have completed?  [Other],Employment: What is your current employment status? [Student],Employment: What is your current employment status? [Researcher],Employment: What is your current employment status? [Professional Developer (paid)],Employment: What is your current employment status? [Professional Developer (voluntary)],Employment: What is your current employment status? [Other],Your experience as a professional developer:,What is your current role in your company/organization?,What's the size of the team you currently work with?,How many days ago was the last time you wrote a unit test?,"Is there anything that you would like to add about the topic, survey, and/or research?","Thank you very much for your contribution!  By completing this survey, you have a chance to win a 100 € Amazon gift card. The winner will be randomly selected at the end of the study. For that, please leave your email down below so that I can contact you in case you are the lucky winner. "
150,1980-01-01 00:00:00,24,en,555374263.0,Yes,Meaningful. Do not just test is an outcome is not null.,Descriptive. Another developer should be able to tell what the test is about by reading the unit test.,Clean. This is for maintainability. Unit tests are for preventing regressions so it is important that these tests can be read and understood easily.,,,,extremely important,extremely important,extremely important,,,,No,,No,,No,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,fair,very good,good,fair,,,,,1,very good,very good,very good,very good,,,,,3,,,,,,,,,2,poor,good,very poor,poor,,,,,3,,,,,,,,,3,,,,,,,,,extremely important,extremely important,very,very,extremely important,moderately,extremely important,slightly,very,very,very,Male,Bachelor´s degree,,No,No,Yes,No,,1.0,Full Stack Developer,10,10.0,,anonymized
158,1980-01-01 00:00:00,24,en,2046037288.0,Yes,readable,only one assertion per test,"verify true expectation, not implementation details",not require architectural changes to the code under test,,,extremely important,very,very,very,,,No,,Yes,Number of assert invocations per method,No,,No,,,,,,,0,poor,poor,very poor,poor,fair,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,1,poor,very poor,poor,fair,poor,,,,3,,,,,,,,,2,fair,poor,poor,fair,fair,,,,3,,,,,,,,,extremely important,very,very,moderately,slightly,slightly,not at all important,not at all important,moderately,not at all important,slightly,non-binary,Doctorate,,No,No,Yes,No,,20.0,Individual Contributor,25,0.0,,anonymized
164,1980-01-01 00:00:00,24,en,1434371819.0,Yes,"Simplicity, tests one thing at a time","Easily understandable, expected output for an input should be very clear",Determenistic as much as possible,,,,extremely important,extremely important,very,,,,Yes,"We don't formally measure it, we try to maintain it through pull requests",No,,No,,,,,,,,,0,fair,good,poor,very good,,,,,3,,,,,,,,,3,,,,,,,,,2,poor,very poor,good,very good,,,,,3,,,,,,,,,1,very good,very good,very good,very good,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,extremely important,very,extremely important,moderately,very,very,very,moderately,extremely important,I do not know,slightly,Male,Bachelor´s degree,,No,No,Yes,No,,1.5,Software Developer,6,2.0,,anonymized
166,1980-01-01 00:00:00,24,en,145105621.0,Yes,Encapsulated from other tests,"Should verify the tested code, not just verify other attributes of the unit test in a way that appears to verify the code","Should fail when code changes in a way that makes the code defective, rather than failing because the code was changed at all",...be executed in a gated commit or nightly build so that developers don't break them,Have high code coverage ,Have high real usefulness / ability to detect defects in the application,extremely important,extremely important,extremely important,moderately,very,extremely important,Yes,tests shouldn't share execution state / application domain / execution context,Yes,By seeing incidents where it happens. ,Yes,observations of incidents where this happens,Yes,do the thing.,Yes,code analyzer,Yes,"this is subjective, and this is the name of the game",,1,,very good,good,good,not applicable,poor,fair,,3,,,,,,,,,3,,,,,,,,,2,good,very good,very good,very good,not applicable,very poor,good,,3,,,,,,,,,3,,,,,,,,,0,poor,very good,good,fair,not applicable,poor,fair,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,moderately,very,extremely important,extremely important,extremely important,very,extremely important,slightly,slightly,moderately,moderately,Male,Bachelor´s degree,,No,No,Yes,No,,10.0,Firmware/software engineer working on touchscreen hemodynamic monitoring devices,25,75.0,,anonymized
171,1980-01-01 00:00:00,24,en,162282594.0,Yes,"Readability (meaningful naming, neatly structured)",A single assertion,Structure (e.g Given/When/Then),It passes!,,,very,moderately,extremely important,extremely important,,,Yes,"By how neatly and concisely code is written, how idiomatic it is, and how well properties / variables are named.",No,,No,,Yes,How many tests fail and how many are ignored are important but it should go without saying that high coverage with passing unit tests is important,,,,,,2,poor,very poor,very poor,very poor,not applicable,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,1,poor,very poor,very poor,good,not applicable,,,,3,,,,,,,,,3,,,,,,,,,0,poor,very poor,very poor,very poor,very good,,,,3,,,,,,,,,very,very,extremely important,very,extremely important,very,moderately,moderately,very,very,moderately,Male,Bachelor´s degree,,No,No,Yes,No,,2.0,Android Developer (Mobile),6 Developers,1.0,"No, but an interesting survey. It was good that you provided examples but it would have been better if the examples were more easy to understand - then we can imagine what it would be like to actually run that test.",anonymized
180,1980-01-01 00:00:00,24,en,1226263303.0,Yes,reproducible (no randomness),"limited in scope (test only one case, one behaviour)",justifiable (explain what is being tested and why it should behave that way),economical (there will be many tests; they must be fast),pragmatic (prioritize the common and important cases; consider cost of testing to cost of missing),,extremely important,very,moderately,very,moderately,,Yes,"We run continuous integration testing. If a test is found to fail randomly, we investigate why and change it to be reproducible.",Yes,"We perform code reviews of both production code and test code. If tests are seen to test too many things at once, we encourage developers to break them up into smaller tests.",Yes,"We perform code reviews of production code and unit test code. If is isn't clear what a test is testing, or why the behaviour it tests should be correct, we encourage developers to add explanations to the tests.",Yes,"Every test is timed. If the total runtime of the test suite is too large, we look at the longest running tests and try to find ways to speed them up. Sometimes that means testing those aspects less often, such as once a day instead of once on every change/commit.",No,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,1,very poor,very poor,very poor,poor,fair,poor,,,3,,,,,,,,,0,fair,fair,very good,poor,very good,fair,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,2,fair,very good,very good,very good,good,fair,,,very,very,extremely important,extremely important,extremely important,slightly,slightly,slightly,very,moderately,very,Male,Bachelor´s degree,,No,No,Yes,No,,12.0,Principal software developer,100,30.0,"I think it is useful to look at how developers perceive unit testing, in terms of its purpose, its importance, the qualities it should have, and the quality of testing in their own and others' projects. But I think this is most valuable when contrasted against research on what actually works and what benefits it actually provides. Regardless of why or how we think we should be writing tests, those tests are only valuable if they help us to achieve our goals. If our beliefs and practices don't actually provide the benefits they seek, then we should aim to change our perceptions and change our habits. I have seen many people look at one side of this question or the other, but I don't know of any attempt to compare the two and see if our behaviours actually give the intended benefits.",anonymized
182,1980-01-01 00:00:00,24,en,1487006024.0,Yes,Test Driven Design,Isolation from other functions/classes,Run quickly,"Test speciality states such as order, uniqueness, etc",Test error/exception cases,Have meaningful names so that erroneous code is located quickly and fixed,extremely important,moderately,very,slightly important,very,moderately,No,,No,,Yes,We have a timer that runs during testing and we can check the output log of the tests or the length of runtime in our build pipeline.,Yes,We make assertions during tests to test uniqueness and ordering in certain functions. Test cases will fail if the order is incorrect or the multiples exist in functions which are supposed to follow these conventions.,Yes,Some projects I've worked on have specific tests for normal use (usually named nominal) and error use (usually named off_nominal). This is to determine that appropriate failures are displayed (such as exceptions) or backup systems engage properly to handle the errors.,Yes,"We work with pytest, so usually our test cases match the name of our modules prepended with test_. So the do_thing.py will have a test class called test_do_thing.py so the pytest discovery properly locates the test cases. We also usually will name the tests after the function/class names in the module so that erroneous code can be isolated and quickly found.",,1,fair,not applicable,good,not applicable,very good,good,poor,,3,,,,,,,,,3,,,,,,,,,2,poor,not applicable,very poor,not applicable,very poor,very poor,very poor,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,good,not applicable,very good,not applicable,good,good,very good,,very,extremely important,extremely important,extremely important,extremely important,very,extremely important,moderately,moderately,very,very,Male,Bachelor´s degree,,No,No,Yes,No,,1.0,Currently I work as a DevOps engineer but our organization primarily does embedded software work. I'll be moving to an embedded role in the near future.,5 people,14.0,,anonymized
183,1980-01-01 00:00:00,24,en,741821809.0,Yes,complete,structured,documented,written by someone besides the author of the tested code,,,very,very,moderately,extremely important,,,No,,No,,,,No,,,,,,,3,,,,,,,,,3,,,,,,,,,2,good,very good,good,poor,not applicable,,,,3,,,,,,,,,0,fair,poor,fair,very poor,not applicable,,,,3,,,,,,,,,3,,,,,,,,,1,good,fair,good,poor,not applicable,,,,3,,,,,,,,,3,,,,,,,,,very,very,extremely important,very,very,moderately,moderately,slightly,very,I do not know,moderately,Male,High school degree or equivalent,,Yes,No,No,No,,,,,30.0,,anonymized
184,1980-01-01 00:00:00,24,en,970389969.0,Yes,It should test one behaviour/one thing,It should be very easy to understand,It should be very easy to understand why it would fail,"The smaller, the simpler, the better basically ",Require as little mocking / setup as possible ,,extremely important,extremely important,extremely important,extremely important,very,,Yes,"If code review is a measurement, then sure, we apply this philosohpy in every code review and that's how we ""measure"" it ",Yes,"Same as previous, code review ",Yes,"Same as previous, code review >:D 

Im unsure how you could ever measure such a thing without a pair of human eyes ",Yes,"Same as previous, code to the revviiiieew",Yes,"I keep an internal document of how much mocking we use in general, overall, in our unit tests.",,,,3,,,,,,,,,1,very good,very good,good,good,good,very good,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,2,good,good,fair,fair,good,very good,,,0,poor,very poor,very poor,very poor,very poor,very good,,,3,,,,,,,,,3,,,,,,,,,extremely important,extremely important,extremely important,moderately,extremely important,very,extremely important,moderately,extremely important,moderately,slightly,Female,Bachelor´s degree,,No,No,Yes,No,,2.0,Junior Software Developer,6,3.0,Testing is important! :) ,anonymized
189,1980-01-01 00:00:00,24,en,215737755.0,Yes,Covers base case conveying  expectation.,Generative testing.,Simple,,,,extremely important,extremely important,moderately,,,,Yes,If I can understand simply the shape and content of the input data.,Yes,If the tests fails or not.,Yes,If the cognitive load is high or whether there many concepts that are entangled in the test.,,,,,,,,1,fair,fair,not applicable,fair,,,,,2,good,very good,very poor,good,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,fair,very good,not applicable,very good,,,,,extremely important,extremely important,extremely important,very,extremely important,extremely important,extremely important,slightly,extremely important,slightly,extremely important,Male,Master´s degree,,No,No,Yes,No,,6.0,Quantitative Analyst and Developper,5,1.0,It is easier to write test if your functions are pure and with immutable data (see Clojure).,anonymized
190,1980-01-01 00:00:00,24,en,1136440206.0,Yes,Short,Targeted,Readable,,,,moderately,very,extremely important,,,,No,,No,,Yes,Code review,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,2,fair,good,fair,poor,,,,,3,,,,,,,,,1,good,very good,good,fair,,,,,0,poor,very poor,fair,good,,,,,3,,,,,,,,,3,,,,,,,,,extremely important,very,very,moderately,extremely important,extremely important,not at all important,moderately,extremely important,moderately,extremely important,Male,Bachelor´s degree,,No,No,Yes,No,,5.0,Senior Software Developer,10,1.0,,anonymized
193,1980-01-01 00:00:00,24,en,1094162167.0,Yes,"well delimited, confined to the unit it's testing","comprehensive, within the limits of the unit it's testing","stable over time, not needing to be changed for small modifications to the unit","understandable, well commented",,,very,extremely important,very,moderately,,,Yes,"Every time a test is added or modified, it has to pass a code review.",,,No,,Yes,"Every time a test is added or modified, it has to pass a code review.",,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,1,fair,very good,fair,not applicable,good,,,,2,poor,very good,poor,not applicable,good,,,,3,,,,,,,,,1,poor,very good,poor,not applicable,poor,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,moderately,moderately,extremely important,very,extremely important,moderately,very,moderately,moderately,slightly,slightly,Male,Bachelor´s degree,,Yes,No,Yes,No,,1.0,"Developer / Software Engineer,  Junior DevOps Engineer",6,45.0,"Something about that last question: I think it could be nice to ask about the last time we modified someone else's tests, or checked/reviewed a test. I almost felt guilty when saying I last wrote a test over a month ago, given the topic of the survey.",anonymized
194,1980-01-01 00:00:00,24,en,1990771856.0,Yes,Test one unit of code only e.g a single method with low cyclomatic complexity,"Capture the user requirement. Yes. You read that correctly. Unit tests should ensure the unit works along with the user requirements.  If the test breaks (after some time), it means that the code has regressed or a conflicting  user requirement has creeped into the scope.",,,,,extremely important,extremely important,,,,,Yes,"Peer reviewed. 
Write  tests first then implement. ",Yes,"Peer review.
Product  owner acceptance 
Technical QA roles
",,,,,,,,,,1,very poor,very poor,not applicable,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,very poor,very poor,not applicable,,,,,,2,very poor,very poor,not applicable,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,extremely important,extremely important,extremely important,extremely important,I do not know,extremely important,extremely important,not at all important,,extremely important,extremely important,Male,Bachelor´s degree,,No,No,Yes,No,,3.0,Software engineer ,8,1.0,"I made an assumption that a unit test tests only one assertion per method.  In my experience , I write many unit tests for a single method under test.  One assert per test.

Every branch is tested.

I write tests first , then implement  the method.

",anonymized
204,1980-01-01 00:00:00,24,en,16187938.0,Yes,exist before the code is written,As short as possible ,Simple as possible,Independent from other components,,,very,extremely important,extremely important,extremely important,,,No,,,,No,,Yes,With the abap test cockpit you can check things like that.,,,,,,3,,,,,,,,,1,fair,not applicable,very good,fair,very poor,,,,3,,,,,,,,,0,good,not applicable,very poor,good,fair,,,,3,,,,,,,,,3,,,,,,,,,2,good,not applicable,very good,good,not applicable,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,very,moderately,moderately,I do not know,very,very,extremely important,not at all important,extremely important,extremely important,extremely important,Male,Bachelor´s degree,,Yes,No,Yes,No,,5.0,"Developer, release and quality manager of abap development",10,3.0,"The unit test on its own is not that important. You can write it, but if it is never executed you won't get anything out of it. So you need a ci/CD environment to execute them automatically and you must make shure that your code is tested with unit tests. ",anonymized
215,1980-01-01 00:00:00,24,en,15471797.0,Yes,Clear structure,Specific goal,Able to handle new cases in future with little to no refactoring,Complete coverage of the possible routes in the code under test,,,very,very,moderately,extremely important,,,No,,,,No,,Yes,Use of code analysis tools e.g. sonarcloud,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,2,fair,good,very good,not applicable,poor,,,,1,fair,good,good,not applicable,fair,,,,0,fair,poor,very poor,fair,very good,,,,3,,,,,,,,,3,,,,,,,,,very,very,extremely important,extremely important,very,very,moderately,slightly,very,slightly,moderately,Male,High school degree or equivalent,,Yes,No,Yes,No,,1.0,Software Engineer,5,1.0,,anonymized
219,1980-01-01 00:00:00,24,en,1807384659.0,Yes,testing the lowest level of abstraction within the application,calculate expected results in a different way to the code it is testing,verbose enough that it can be used to understand purpose of the code it is testing,,,,very,extremely important,moderately,,,,,,No,,No,,,,,,,,,3,,,,,,,,,2,fair,fair,very good,poor,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,0,fair,good,not applicable,fair,,,,,3,,,,,,,,,1,good,good,good,very good,,,,,extremely important,extremely important,extremely important,extremely important,extremely important,extremely important,extremely important,slightly,extremely important,extremely important,moderately,,Bachelor´s degree,,No,No,Yes,No,,4.0,Full Stack Software Developer,9,60.0,,anonymized
224,1980-01-01 00:00:00,24,en,1982629023.0,Yes,"Test things that could conceivably break (e.g. logic, but not trivial getters/setters)",Cover all paths through the code,Check for correctness,Not be specific enough to limit future work/refactoring,,,extremely important,very,extremely important,very,,,,,No,,,,No,,,,,,,0,good,very good,very good,very good,very good,,,,2,very good,very good,not applicable,very good,very good,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,3,,,,,,,,,1,not applicable,not applicable,not applicable,not applicable,not applicable,,,,3,,,,,,,,,very,very,extremely important,extremely important,extremely important,not at all important,I do not know,slightly,very,I do not know,very,"Agender, male-presenting",Bachelor´s degree,,No,No,Yes,No,,8.0,Senior software developer,"3 developers, 1 QA, 1.5 product managers",120.0,"It would have been interesting to not tell some participants where the code came from. I know my answers were at least slightly biased by thinking ""I don't write unit tests often and this is a well known organization, I'm sure they know what they're doing"".",anonymized
